* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Aug 23 19:25:22, Aug 23 19:25:38, Aug 23 19:25:53
* Dated: Aug 23, 2020 7:26:09 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from Aug 23 19:25:22, Aug 23 19:25:38, Aug 23 19:25:53
* Measurement: avg_left
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18305.418 64.384 0
18305.785 64.384 0
18306.152 64.384 0
18306.520 64.384 0
18306.883 64.384 0
18307.250 64.384 0
18307.617 64.384 0
18307.984 64.384 0
18308.348 64.384 0
18308.715 64.384 0
18309.082 64.384 0
18309.449 64.384 0
18309.812 64.384 0
18310.180 64.384 0
18310.547 64.384 0
18310.914 64.384 0
18311.277 64.384 0
18311.645 64.384 0
18312.012 64.384 0
18312.379 64.384 0
18312.742 64.384 0
18313.109 64.384 0
18313.477 64.384 0
18313.844 64.384 0
18314.207 64.384 0
18314.574 64.384 0
18314.941 64.384 0
18315.309 64.384 0
18315.672 64.384 0
18316.039 64.384 0
18316.406 64.384 0
18316.773 64.384 0
18317.137 64.384 0
18317.504 64.384 0
18317.871 64.384 0
18318.238 64.384 0
18318.602 64.384 0
18318.969 64.384 0
18319.336 64.384 0
18319.703 64.384 0
18320.066 64.384 0
18320.434 64.384 0
18320.801 64.384 0
18321.168 64.384 0
18321.531 64.384 0
18321.898 64.384 0
18322.266 64.384 0
18322.633 64.384 0
18322.996 64.384 0
18323.363 64.384 0
18323.730 64.384 0
18324.098 64.384 0
18324.461 64.384 0
18324.828 64.384 0
18325.195 64.384 0
18325.562 64.384 0
18325.926 64.384 0
18326.293 64.384 0
18326.660 64.384 0
18327.027 64.384 0
18327.391 64.384 0
18327.758 64.384 0
18328.125 64.384 0
18328.492 64.384 0
18328.855 64.384 0
18329.223 64.384 0
18329.590 64.383 0
18329.957 64.383 0
18330.320 64.383 0
18330.688 64.383 0
18331.055 64.383 0
18331.422 64.383 0
18331.785 64.383 0
18332.152 64.383 0
18332.520 64.383 0
18332.887 64.383 0
18333.250 64.383 0
18333.617 64.383 0
18333.984 64.383 0
18334.352 64.383 0
18334.715 64.383 0
18335.082 64.383 0
18335.449 64.383 0
18335.816 64.383 0
18336.180 64.383 0
18336.547 64.383 0
18336.914 64.383 0
18337.281 64.383 0
18337.645 64.383 0
18338.012 64.383 0
18338.379 64.383 0
18338.746 64.383 0
18339.109 64.383 0
18339.477 64.383 0
18339.844 64.383 0
18340.211 64.383 0
18340.574 64.383 0
18340.941 64.383 0
18341.309 64.383 0
18341.676 64.383 0
18342.039 64.383 0
18342.406 64.383 0
18342.773 64.383 0
18343.141 64.383 0
18343.504 64.383 0
18343.871 64.383 0
18344.238 64.383 0
18344.605 64.383 0
18344.969 64.383 0
18345.336 64.383 0
18345.703 64.383 0
18346.070 64.383 0
18346.434 64.383 0
18346.801 64.383 0
18347.168 64.383 0
18347.535 64.383 0
18347.898 64.383 0
18348.266 64.383 0
18348.633 64.383 0
18349.000 64.383 0
18349.363 64.383 0
18349.730 64.383 0
18350.098 64.383 0
18350.465 64.383 0
18350.828 64.383 0
18351.195 64.383 0
18351.562 64.383 0
18351.930 64.383 0
18352.293 64.383 0
18352.660 64.383 0
18353.027 64.383 0
18353.395 64.383 0
18353.758 64.383 0
18354.125 64.383 0
18354.492 64.383 0
18354.859 64.383 0
18355.223 64.383 0
18355.590 64.383 0
18355.957 64.383 0
18356.324 64.383 0
18356.688 64.383 0
18357.055 64.383 0
18357.422 64.383 0
18357.789 64.383 0
18358.152 64.383 0
18358.520 64.383 0
18358.887 64.383 0
18359.254 64.383 0
18359.617 64.383 0
18359.984 64.383 0
18360.352 64.383 0
18360.719 64.383 0
18361.082 64.383 0
18361.449 64.383 0
18361.816 64.383 0
18362.184 64.383 0
18362.547 64.383 0
18362.914 64.383 0
18363.281 64.383 0
18363.648 64.383 0
18364.012 64.383 0
18364.379 64.383 0
18364.746 64.383 0
18365.113 64.383 0
18365.477 64.383 0
18365.844 64.383 0
18366.211 64.383 0
18366.578 64.383 0
18366.941 64.383 0
18367.309 64.383 0
18367.676 64.383 0
18368.043 64.383 0
18368.406 64.383 0
18368.773 64.383 0
18369.141 64.383 0
18369.508 64.383 0
18369.871 64.383 0
18370.238 64.383 0
18370.605 64.383 0
18370.973 64.383 0
18371.336 64.383 0
18371.703 64.383 0
18372.070 64.383 0
18372.438 64.383 0
18372.801 64.383 0
18373.168 64.383 0
18373.535 64.383 0
18373.902 64.383 0
18374.266 64.383 0
18374.633 64.383 0
18375.000 64.383 0
18375.367 64.383 0
18375.730 64.383 0
18376.098 64.383 0
18376.465 64.383 0
18376.832 64.383 0
18377.195 64.383 0
18377.562 64.383 0
18377.930 64.383 0
18378.297 64.383 0
18378.660 64.383 0
18379.027 64.383 0
18379.395 64.383 0
18379.762 64.383 0
18380.125 64.383 0
18380.492 64.383 0
18380.859 64.383 0
18381.227 64.383 0
18381.590 64.383 0
18381.957 64.383 0
18382.324 64.383 0
18382.691 64.383 0
18383.055 64.383 0
18383.422 64.383 0
18383.789 64.383 0
18384.156 64.383 0
18384.520 64.383 0
18384.887 64.383 0
18385.254 64.383 0
18385.621 64.383 0
18385.984 64.383 0
18386.352 64.383 0
18386.719 64.383 0
18387.086 64.383 0
18387.449 64.383 0
18387.816 64.383 0
18388.184 64.383 0
18388.551 64.383 0
18388.914 64.383 0
18389.281 64.383 0
18389.648 64.383 0
18390.016 64.383 0
18390.379 64.383 0
18390.746 64.383 0
18391.113 64.383 0
18391.480 64.383 0
18391.844 64.383 0
18392.211 64.383 0
18392.578 64.383 0
18392.945 64.383 0
18393.309 64.383 0
18393.676 64.383 0
18394.043 64.383 0
18394.410 64.383 0
18394.773 64.383 0
18395.141 64.383 0
18395.508 64.383 0
18395.875 64.383 0
18396.238 64.383 0
18396.605 64.383 0
18396.973 64.383 0
18397.340 64.383 0
18397.703 64.383 0
18398.070 64.383 0
18398.438 64.383 0
18398.805 64.383 0
18399.168 64.383 0
18399.535 64.383 0
18399.902 64.383 0
18400.270 64.383 0
18400.633 64.383 0
18401.000 64.383 0
18401.367 64.383 0
18401.734 64.383 0
18402.098 64.383 0
18402.465 64.383 0
18402.832 64.383 0
18403.199 64.383 0
18403.562 64.383 0
18403.930 64.383 0
18404.297 64.383 0
18404.664 64.383 0
18405.027 64.383 0
18405.395 64.383 0
18405.762 64.383 0
18406.129 64.383 0
18406.492 64.383 0
18406.859 64.383 0
18407.227 64.383 0
18407.594 64.383 0
18407.957 64.383 0
18408.324 64.383 0
18408.691 64.383 0
18409.059 64.383 0
18409.422 64.383 0
18409.789 64.383 0
18410.156 64.383 0
18410.523 64.383 0
18410.887 64.383 0
18411.254 64.383 0
18411.621 64.383 0
18411.988 64.383 0
18412.352 64.383 0
18412.719 64.383 0
18413.086 64.383 0
18413.453 64.383 0
18413.816 64.382 0
18414.184 64.382 0
18414.551 64.382 0
18414.918 64.382 0
18415.281 64.382 0
18415.648 64.382 0
18416.016 64.382 0
18416.383 64.382 0
18416.746 64.382 0
18417.113 64.382 0
18417.480 64.382 0
18417.848 64.382 0
18418.211 64.382 0
18418.578 64.382 0
18418.945 64.382 0
18419.312 64.382 0
18419.676 64.382 0
18420.043 64.382 0
18420.410 64.382 0
18420.777 64.382 0
18421.141 64.382 0
18421.508 64.382 0
18421.875 64.382 0
18422.242 64.382 0
18422.605 64.382 0
18422.973 64.382 0
18423.340 64.382 0
18423.707 64.382 0
18424.070 64.382 0
18424.438 64.382 0
18424.805 64.382 0
18425.172 64.382 0
18425.535 64.382 0
18425.902 64.382 0
18426.270 64.382 0
18426.637 64.382 0
18427.000 64.382 0
18427.367 64.382 0
18427.734 64.382 0
18428.102 64.382 0
18428.465 64.382 0
18428.832 64.382 0
18429.199 64.382 0
18429.566 64.382 0
18429.930 64.382 0
18430.297 64.382 0
18430.664 64.382 0
18431.031 64.382 0
18431.395 64.382 0
18431.762 64.382 0
18432.129 64.382 0
18432.496 64.382 0
18432.859 64.382 0
18433.227 64.382 0
18433.594 64.382 0
18433.961 64.382 0
18434.324 64.382 0
18434.691 64.382 0
18435.059 64.382 0
18435.426 64.382 0
18435.789 64.382 0
18436.156 64.382 0
18436.523 64.382 0
18436.891 64.382 0
18437.254 64.382 0
18437.621 64.382 0
18437.988 64.382 0
18438.355 64.382 0
18438.719 64.382 0
18439.086 64.382 0
18439.453 64.382 0
18439.820 64.382 0
18440.184 64.382 0
18440.551 64.382 0
18440.918 64.382 0
18441.285 64.382 0
18441.648 64.382 0
18442.016 64.382 0
18442.383 64.382 0
18442.750 64.382 0
18443.113 64.382 0
18443.480 64.382 0
18443.848 64.382 0
18444.215 64.382 0
18444.578 64.382 0
18444.945 64.382 0
18445.312 64.382 0
18445.680 64.382 0
18446.043 64.382 0
18446.410 64.382 0
18446.777 64.382 0
18447.145 64.382 0
18447.508 64.382 0
18447.875 64.382 0
18448.242 64.382 0
18448.609 64.382 0
18448.973 64.382 0
18449.340 64.382 0
18449.707 64.382 0
18450.074 64.382 0
18450.438 64.382 0
18450.805 64.382 0
18451.172 64.382 0
18451.539 64.382 0
18451.902 64.382 0
18452.270 64.382 0
18452.637 64.382 0
18453.004 64.382 0
18453.367 64.382 0
18453.734 64.382 0
18454.102 64.382 0
18454.469 64.382 0
18454.832 64.382 0
18455.199 64.382 0
18455.566 64.382 0
18455.934 64.382 0
18456.297 64.382 0
18456.664 64.382 0
18457.031 64.382 0
18457.398 64.382 0
18457.762 64.382 0
18458.129 64.382 0
18458.496 64.382 0
18458.863 64.382 0
18459.227 64.382 0
18459.594 64.382 0
18459.961 64.382 0
18460.328 64.382 0
18460.691 64.382 0
18461.059 64.382 0
18461.426 64.382 0
18461.793 64.382 0
18462.156 64.382 0
18462.523 64.382 0
18462.891 64.382 0
18463.258 64.382 0
18463.621 64.382 0
18463.988 64.382 0
18464.355 64.382 0
18464.723 64.382 0
18465.086 64.382 0
18465.453 64.382 0
18465.820 64.382 0
18466.188 64.382 0
18466.551 64.382 0
18466.918 64.382 0
18467.285 64.382 0
18467.652 64.382 0
18468.016 64.382 0
18468.383 64.382 0
18468.750 64.382 0
18469.117 64.382 0
18469.480 64.382 0
18469.848 64.382 0
18470.215 64.382 0
18470.582 64.382 0
18470.945 64.382 0
18471.312 64.382 0
18471.680 64.382 0
18472.047 64.382 0
18472.410 64.382 0
18472.777 64.382 0
18473.145 64.382 0
18473.512 64.382 0
18473.875 64.382 0
18474.242 64.382 0
18474.609 64.382 0
18474.977 64.382 0
18475.340 64.382 0
18475.707 64.382 0
18476.074 64.382 0
18476.441 64.382 0
18476.805 64.382 0
18477.172 64.382 0
18477.539 64.382 0
18477.906 64.382 0
18478.270 64.382 0
18478.637 64.382 0
18479.004 64.382 0
18479.371 64.382 0
18479.734 64.382 0
18480.102 64.382 0
18480.469 64.382 0
18480.836 64.382 0
18481.199 64.382 0
18481.566 64.382 0
18481.934 64.382 0
18482.301 64.382 0
18482.664 64.382 0
18483.031 64.382 0
18483.398 64.382 0
18483.766 64.382 0
18484.129 64.382 0
18484.496 64.382 0
18484.863 64.382 0
18485.230 64.382 0
18485.594 64.382 0
18485.961 64.382 0
18486.328 64.382 0
18486.695 64.382 0
18487.059 64.382 0
18487.426 64.382 0
18487.793 64.382 0
18488.160 64.382 0
18488.523 64.382 0
18488.891 64.382 0
18489.258 64.382 0
18489.625 64.382 0
18489.988 64.382 0
18490.355 64.382 0
18490.723 64.382 0
18491.090 64.382 0
18491.453 64.382 0
18491.820 64.382 0
18492.188 64.382 0
18492.555 64.382 0
18492.918 64.382 0
18493.285 64.382 0
18493.652 64.382 0
18494.020 64.382 0
18494.383 64.382 0
18494.750 64.382 0
18495.117 64.382 0
18495.484 64.382 0
18495.848 64.382 0
18496.215 64.382 0
18496.582 64.382 0
18496.949 64.382 0
18497.312 64.382 0
18497.680 64.382 0
18498.047 64.382 0
18498.414 64.382 0
18498.777 64.382 0
18499.145 64.382 0
18499.512 64.382 0
18499.879 64.382 0
18500.242 64.382 0
18500.609 64.382 0
18500.977 64.382 0
18501.344 64.382 0
18501.707 64.382 0
18502.074 64.382 0
18502.441 64.382 0
18502.809 64.382 0
18503.172 64.382 0
18503.539 64.382 0
18503.906 64.382 0
18504.273 64.382 0
18504.637 64.382 0
18505.004 64.382 0
18505.371 64.382 0
18505.738 64.382 0
18506.102 64.382 0
18506.469 64.382 0
18506.836 64.382 0
18507.203 64.382 0
18507.566 64.382 0
18507.934 64.382 0
18508.301 64.382 0
18508.668 64.382 0
18509.031 64.382 0
18509.398 64.382 0
18509.766 64.382 0
18510.133 64.382 0
18510.496 64.382 0
18510.863 64.382 0
18511.230 64.382 0
18511.598 64.382 0
18511.961 64.382 0
18512.328 64.382 0
18512.695 64.382 0
18513.062 64.382 0
18513.426 64.382 0
18513.793 64.382 0
18514.160 64.382 0
18514.527 64.382 0
18514.891 64.382 0
18515.258 64.382 0
18515.625 64.382 0
18515.992 64.382 0
18516.355 64.382 0
18516.723 64.382 0
18517.090 64.382 0
18517.457 64.382 0
18517.820 64.382 0
18518.188 64.382 0
18518.555 64.382 0
18518.922 64.382 0
18519.285 64.382 0
18519.652 64.382 0
18520.020 64.382 0
18520.387 64.382 0
18520.750 64.382 0
18521.117 64.382 0
18521.484 64.382 0
18521.852 64.382 0
18522.215 64.382 0
18522.582 64.382 0
18522.949 64.382 0
18523.316 64.382 0
18523.680 64.382 0
18524.047 64.382 0
18524.414 64.382 0
18524.781 64.382 0
18525.145 64.382 0
18525.512 64.382 0
18525.879 64.382 0
18526.246 64.382 0
18526.609 64.382 0
18526.977 64.382 0
18527.344 64.382 0
18527.711 64.382 0
18528.074 64.382 0
18528.441 64.381 0
18528.809 64.381 0
18529.176 64.381 0
18529.539 64.381 0
18529.906 64.381 0
18530.273 64.381 0
18530.641 64.381 0
18531.004 64.381 0
18531.371 64.381 0
18531.738 64.381 0
18532.105 64.381 0
18532.469 64.381 0
18532.836 64.381 0
18533.203 64.381 0
18533.570 64.381 0
18533.934 64.381 0
18534.301 64.381 0
18534.668 64.381 0
18535.035 64.381 0
18535.398 64.381 0
18535.766 64.381 0
18536.133 64.381 0
18536.500 64.381 0
18536.863 64.381 0
18537.230 64.381 0
18537.598 64.381 0
18537.965 64.381 0
18538.328 64.381 0
18538.695 64.381 0
18539.062 64.381 0
18539.430 64.381 0
18539.793 64.381 0
18540.160 64.381 0
18540.527 64.381 0
18540.895 64.381 0
18541.258 64.381 0
18541.625 64.381 0
18541.992 64.381 0
18542.359 64.381 0
18542.723 64.381 0
18543.090 64.381 0
18543.457 64.381 0
18543.824 64.381 0
18544.188 64.381 0
18544.555 64.381 0
18544.922 64.381 0
18545.289 64.381 0
18545.652 64.381 0
18546.020 64.381 0
18546.387 64.381 0
18546.754 64.381 0
18547.117 64.381 0
18547.484 64.381 0
18547.852 64.381 0
18548.219 64.381 0
18548.582 64.381 0
18548.949 64.381 0
18549.316 64.381 0
18549.684 64.381 0
18550.047 64.381 0
18550.414 64.381 0
18550.781 64.381 0
18551.148 64.381 0
18551.512 64.381 0
18551.879 64.381 0
18552.246 64.381 0
18552.613 64.381 0
18552.977 64.381 0
18553.344 64.381 0
18553.711 64.381 0
18554.078 64.381 0
18554.441 64.381 0
18554.809 64.381 0
18555.176 64.381 0
18555.543 64.381 0
18555.906 64.381 0
18556.273 64.381 0
18556.641 64.381 0
18557.008 64.381 0
18557.371 64.381 0
18557.738 64.381 0
18558.105 64.381 0
18558.473 64.381 0
18558.836 64.381 0
18559.203 64.381 0
18559.570 64.381 0
18559.938 64.381 0
18560.301 64.381 0
18560.668 64.381 0
18561.035 64.381 0
18561.402 64.381 0
18561.766 64.381 0
18562.133 64.381 0
18562.500 64.381 0
18562.867 64.381 0
18563.230 64.381 0
18563.598 64.381 0
18563.965 64.381 0
18564.332 64.381 0
18564.695 64.381 0
18565.062 64.381 0
18565.430 64.381 0
18565.797 64.381 0
18566.160 64.381 0
18566.527 64.381 0
18566.895 64.381 0
18567.262 64.381 0
18567.625 64.381 0
18567.992 64.381 0
18568.359 64.381 0
18568.727 64.381 0
18569.090 64.381 0
18569.457 64.381 0
18569.824 64.381 0
18570.191 64.381 0
18570.555 64.381 0
18570.922 64.381 0
18571.289 64.381 0
18571.656 64.381 0
18572.020 64.381 0
18572.387 64.381 0
18572.754 64.381 0
18573.121 64.381 0
18573.484 64.381 0
18573.852 64.381 0
18574.219 64.381 0
18574.586 64.381 0
18574.949 64.381 0
18575.316 64.381 0
18575.684 64.381 0
18576.051 64.381 0
18576.414 64.381 0
18576.781 64.381 0
18577.148 64.381 0
18577.516 64.381 0
18577.879 64.381 0
18578.246 64.381 0
18578.613 64.381 0
18578.980 64.381 0
18579.344 64.381 0
18579.711 64.381 0
18580.078 64.381 0
18580.445 64.381 0
18580.809 64.381 0
18581.176 64.381 0
18581.543 64.381 0
18581.910 64.381 0
18582.273 64.381 0
18582.641 64.381 0
18583.008 64.381 0
18583.375 64.381 0
18583.738 64.381 0
18584.105 64.381 0
18584.473 64.381 0
18584.840 64.381 0
18585.203 64.381 0
18585.570 64.381 0
18585.938 64.381 0
18586.305 64.381 0
18586.668 64.381 0
18587.035 64.381 0
18587.402 64.381 0
18587.770 64.381 0
18588.133 64.381 0
18588.500 64.381 0
18588.867 64.381 0
18589.234 64.381 0
18589.598 64.381 0
18589.965 64.381 0
18590.332 64.381 0
18590.699 64.381 0
18591.062 64.381 0
18591.430 64.381 0
18591.797 64.381 0
18592.164 64.381 0
18592.527 64.381 0
18592.895 64.381 0
18593.262 64.381 0
18593.629 64.381 0
18593.992 64.381 0
18594.359 64.381 0
18594.727 64.381 0
18595.094 64.381 0
18595.457 64.381 0
18595.824 64.381 0
18596.191 64.381 0
18596.559 64.381 0
18596.922 64.381 0
18597.289 64.381 0
18597.656 64.381 0
18598.023 64.381 0
18598.387 64.381 0
18598.754 64.381 0
18599.121 64.381 0
18599.488 64.381 0
18599.852 64.381 0
18600.219 64.381 0
18600.586 64.381 0
18600.953 64.381 0
18601.316 64.381 0
18601.684 64.381 0
18602.051 64.381 0
18602.418 64.381 0
18602.781 64.381 0
18603.148 64.381 0
18603.516 64.381 0
18603.883 64.381 0
18604.246 64.381 0
18604.613 64.381 0
18604.980 64.381 0
18605.348 64.381 0
18605.711 64.381 0
18606.078 64.381 0
18606.445 64.381 0
18606.812 64.381 0
18607.176 64.381 0
18607.543 64.381 0
18607.910 64.381 0
18608.277 64.381 0
18608.641 64.381 0
18609.008 64.381 0
18609.375 64.381 0
18609.742 64.381 0
18610.105 64.381 0
18610.473 64.381 0
18610.840 64.381 0
18611.207 64.381 0
18611.570 64.381 0
18611.938 64.381 0
18612.305 64.381 0
18612.672 64.381 0
18613.035 64.381 0
18613.402 64.381 0
18613.770 64.381 0
18614.137 64.381 0
18614.500 64.381 0
18614.867 64.381 0
18615.234 64.381 0
18615.602 64.381 0
18615.965 64.381 0
18616.332 64.381 0
18616.699 64.381 0
18617.066 64.381 0
18617.430 64.381 0
18617.797 64.381 0
18618.164 64.381 0
18618.531 64.381 0
18618.895 64.381 0
18619.262 64.381 0
18619.629 64.381 0
18619.996 64.381 0
18620.359 64.381 0
18620.727 64.381 0
18621.094 64.381 0
18621.461 64.381 0
18621.824 64.381 0
18622.191 64.381 0
18622.559 64.381 0
18622.926 64.381 0
18623.289 64.381 0
18623.656 64.381 0
18624.023 64.381 0
18624.391 64.381 0
18624.754 64.381 0
18625.121 64.381 0
18625.488 64.381 0
18625.855 64.381 0
18626.219 64.381 0
18626.586 64.381 0
18626.953 64.381 0
18627.320 64.381 0
18627.684 64.381 0
18628.051 64.381 0
18628.418 64.381 0
18628.785 64.381 0
18629.148 64.381 0
18629.516 64.381 0
18629.883 64.381 0
18630.250 64.381 0
18630.613 64.381 0
18630.980 64.381 0
18631.348 64.381 0
18631.715 64.381 0
18632.078 64.381 0
18632.445 64.381 0
18632.812 64.381 0
18633.180 64.381 0
18633.543 64.381 0
18633.910 64.381 0
18634.277 64.381 0
18634.645 64.381 0
18635.008 64.381 0
18635.375 64.381 0
18635.742 64.381 0
18636.109 64.381 0
18636.473 64.381 0
18636.840 64.381 0
18637.207 64.381 0
18637.574 64.381 0
18637.938 64.381 0
18638.305 64.381 0
18638.672 64.381 0
18639.039 64.381 0
18639.402 64.381 0
18639.770 64.381 0
18640.137 64.381 0
18640.504 64.381 0
18640.867 64.381 0
18641.234 64.381 0
18641.602 64.381 0
18641.969 64.381 0
18642.332 64.381 0
18642.699 64.381 0
18643.066 64.381 0
18643.434 64.381 0
18643.797 64.381 0
18644.164 64.381 0
18644.531 64.381 0
18644.898 64.381 0
18645.262 64.381 0
18645.629 64.381 0
18645.996 64.381 0
18646.363 64.381 0
18646.727 64.381 0
18647.094 64.381 0
18647.461 64.381 0
18647.828 64.381 0
18648.191 64.381 0
18648.559 64.381 0
18648.926 64.381 0
18649.293 64.381 0
18649.656 64.381 0
18650.023 64.381 0
18650.391 64.381 0
18650.758 64.381 0
18651.121 64.381 0
18651.488 64.381 0
18651.855 64.381 0
18652.223 64.381 0
18652.586 64.381 0
18652.953 64.381 0
18653.320 64.381 0
18653.688 64.381 0
18654.051 64.381 0
18654.418 64.381 0
18654.785 64.381 0
18655.152 64.381 0
18655.516 64.381 0
18655.883 64.381 0
18656.250 64.381 0
18656.617 64.381 0
18656.980 64.381 0
18657.348 64.381 0
18657.715 64.381 0
18658.082 64.381 0
18658.445 64.381 0
18658.812 64.381 0
18659.180 64.381 0
18659.547 64.381 0
18659.910 64.381 0
18660.277 64.381 0
18660.645 64.381 0
18661.012 64.381 0
18661.375 64.381 0
18661.742 64.381 0
18662.109 64.381 0
18662.477 64.381 0
18662.840 64.381 0
18663.207 64.381 0
18663.574 64.381 0
18663.941 64.381 0
18664.305 64.381 0
18664.672 64.381 0
18665.039 64.381 0
18665.406 64.381 0
18665.770 64.381 0
18666.137 64.381 0
18666.504 64.381 0
18666.871 64.381 0
18667.234 64.381 0
18667.602 64.381 0
18667.969 64.381 0
18668.336 64.381 0
18668.699 64.381 0
18669.066 64.381 0
18669.434 64.381 0
18669.801 64.381 0
18670.164 64.381 0
18670.531 64.381 0
18670.898 64.381 0
18671.266 64.381 0
18671.629 64.381 0
18671.996 64.381 0
18672.363 64.381 0
18672.730 64.381 0
18673.094 64.381 0
18673.461 64.381 0
18673.828 64.381 0
18674.195 64.381 0
18674.559 64.381 0
18674.926 64.381 0
18675.293 64.381 0
18675.660 64.381 0
18676.023 64.381 0
18676.391 64.381 0
18676.758 64.381 0
18677.125 64.381 0
18677.488 64.381 0
18677.855 64.381 0
18678.223 64.381 0
18678.590 64.381 0
18678.953 64.381 0
18679.320 64.381 0
18679.688 64.381 0
18680.055 64.381 0
18680.418 64.381 0
18680.785 64.381 0
18681.152 64.381 0
18681.520 64.381 0
18681.883 64.381 0
18682.250 64.381 0
18682.617 64.381 0
18682.984 64.381 0
18683.348 64.381 0
18683.715 64.381 0
18684.082 64.381 0
18684.449 64.381 0
18684.812 64.381 0
18685.180 64.381 0
18685.547 64.381 0
18685.914 64.381 0
18686.277 64.381 0
18686.645 64.381 0
18687.012 64.381 0
18687.379 64.381 0
18687.742 64.381 0
18688.109 64.381 0
18688.477 64.381 0
18688.844 64.381 0
18689.207 64.381 0
18689.574 64.381 0
18689.941 64.381 0
18690.309 64.381 0
18690.672 64.381 0
18691.039 64.381 0
18691.406 64.381 0
18691.773 64.381 0
18692.137 64.381 0
18692.504 64.381 0
18692.871 64.381 0
18693.238 64.381 0
18693.602 64.381 0
18693.969 64.381 0
18694.336 64.381 0
18694.703 64.381 0
18695.066 64.381 0
18695.434 64.381 0
18695.801 64.381 0
18696.168 64.381 0
18696.531 64.381 0
18696.898 64.381 0
18697.266 64.381 0
18697.633 64.381 0
18697.996 64.381 0
18698.363 64.381 0
18698.730 64.381 0
18699.098 64.381 0
18699.461 64.381 0
18699.828 64.381 0
18700.195 64.381 0
18700.562 64.381 0
18700.926 64.381 0
18701.293 64.381 0
18701.660 64.381 0
18702.027 64.381 0
18702.391 64.381 0
18702.758 64.381 0
18703.125 64.381 0
18703.492 64.381 0
18703.855 64.381 0
18704.223 64.381 0
18704.590 64.381 0
18704.957 64.381 0
18705.320 64.381 0
18705.688 64.381 0
18706.055 64.381 0
18706.422 64.381 0
18706.785 64.381 0
18707.152 64.381 0
18707.520 64.381 0
18707.887 64.381 0
18708.250 64.381 0
18708.617 64.381 0
18708.984 64.381 0
18709.352 64.381 0
18709.715 64.381 0
18710.082 64.381 0
18710.449 64.381 0
18710.816 64.381 0
18711.180 64.381 0
18711.547 64.381 0
18711.914 64.381 0
18712.281 64.381 0
18712.645 64.381 0
18713.012 64.380 0
18713.379 64.380 0
18713.746 64.380 0
18714.109 64.380 0
18714.477 64.380 0
18714.844 64.380 0
18715.211 64.380 0
18715.574 64.380 0
18715.941 64.380 0
18716.309 64.380 0
18716.676 64.380 0
18717.039 64.380 0
18717.406 64.380 0
18717.773 64.380 0
18718.141 64.380 0
18718.504 64.380 0
18718.871 64.380 0
18719.238 64.380 0
18719.605 64.380 0
18719.969 64.380 0
18720.336 64.380 0
18720.703 64.380 0
18721.070 64.380 0
18721.434 64.380 0
18721.801 64.380 0
18722.168 64.380 0
18722.535 64.380 0
18722.898 64.380 0
18723.266 64.380 0
18723.633 64.380 0
18724.000 64.380 0
18724.363 64.380 0
18724.730 64.380 0
18725.098 64.380 0
18725.465 64.380 0
18725.828 64.380 0
18726.195 64.380 0
18726.562 64.380 0
18726.930 64.380 0
18727.293 64.380 0
18727.660 64.380 0
18728.027 64.380 0
18728.395 64.380 0
18728.758 64.380 0
18729.125 64.380 0
18729.492 64.380 0
18729.859 64.380 0
18730.223 64.380 0
18730.590 64.380 0
18730.957 64.380 0
18731.324 64.380 0
18731.688 64.380 0
18732.055 64.380 0
18732.422 64.380 0
18732.789 64.380 0
18733.152 64.380 0
18733.520 64.380 0
18733.887 64.380 0
18734.254 64.380 0
18734.617 64.380 0
18734.984 64.380 0
18735.352 64.380 0
18735.719 64.380 0
18736.082 64.380 0
18736.449 64.380 0
18736.816 64.380 0
18737.184 64.380 0
18737.547 64.380 0
18737.914 64.380 0
18738.281 64.380 0
18738.648 64.380 0
18739.012 64.380 0
18739.379 64.380 0
18739.746 64.380 0
18740.113 64.380 0
18740.477 64.380 0
18740.844 64.380 0
18741.211 64.380 0
18741.578 64.380 0
18741.941 64.380 0
18742.309 64.380 0
18742.676 64.380 0
18743.043 64.380 0
18743.406 64.380 0
18743.773 64.380 0
18744.141 64.380 0
18744.508 64.380 0
18744.871 64.380 0
18745.238 64.380 0
18745.605 64.380 0
18745.973 64.380 0
18746.336 64.380 0
18746.703 64.380 0
18747.070 64.380 0
18747.438 64.380 0
18747.801 64.380 0
18748.168 64.380 0
18748.535 64.380 0
18748.902 64.380 0
18749.266 64.380 0
18749.633 64.380 0
18750.000 64.380 0
18750.367 64.380 0
18750.730 64.380 0
18751.098 64.380 0
18751.465 64.380 0
18751.832 64.380 0
18752.195 64.380 0
18752.562 64.380 0
18752.930 64.380 0
18753.297 64.380 0
18753.660 64.380 0
18754.027 64.380 0
18754.395 64.380 0
18754.762 64.380 0
18755.125 64.380 0
18755.492 64.380 0
18755.859 64.380 0
18756.227 64.380 0
18756.590 64.380 0
18756.957 64.380 0
18757.324 64.380 0
18757.691 64.380 0
18758.055 64.380 0
18758.422 64.380 0
18758.789 64.380 0
18759.156 64.380 0
18759.520 64.380 0
18759.887 64.380 0
18760.254 64.380 0
18760.621 64.380 0
18760.984 64.380 0
18761.352 64.380 0
18761.719 64.380 0
