* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Aug 23 19:23:20, Aug 23 19:23:40, Aug 23 19:24:07
* Dated: Aug 23, 2020 7:24:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from Aug 23 19:23:20, Aug 23 19:23:40, Aug 23 19:24:07
* Measurement: avg_right
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18045.410 63.532 0
18045.777 63.532 0
18046.141 63.531 0
18046.508 63.531 0
18046.875 63.531 0
18047.242 63.531 0
18047.605 63.531 0
18047.973 63.531 0
18048.340 63.531 0
18048.707 63.531 0
18049.070 63.531 0
18049.438 63.531 0
18049.805 63.531 0
18050.172 63.531 0
18050.535 63.531 0
18050.902 63.531 0
18051.270 63.531 0
18051.637 63.531 0
18052.000 63.531 0
18052.367 63.531 0
18052.734 63.531 0
18053.102 63.531 0
18053.465 63.531 0
18053.832 63.531 0
18054.199 63.531 0
18054.566 63.531 0
18054.930 63.531 0
18055.297 63.531 0
18055.664 63.531 0
18056.031 63.531 0
18056.395 63.531 0
18056.762 63.531 0
18057.129 63.531 0
18057.496 63.531 0
18057.859 63.531 0
18058.227 63.531 0
18058.594 63.531 0
18058.961 63.531 0
18059.324 63.531 0
18059.691 63.531 0
18060.059 63.531 0
18060.426 63.531 0
18060.789 63.531 0
18061.156 63.531 0
18061.523 63.531 0
18061.891 63.531 0
18062.254 63.531 0
18062.621 63.531 0
18062.988 63.531 0
18063.355 63.531 0
18063.719 63.531 0
18064.086 63.531 0
18064.453 63.531 0
18064.820 63.531 0
18065.184 63.531 0
18065.551 63.531 0
18065.918 63.531 0
18066.285 63.531 0
18066.648 63.531 0
18067.016 63.531 0
18067.383 63.531 0
18067.750 63.531 0
18068.113 63.531 0
18068.480 63.531 0
18068.848 63.531 0
18069.215 63.531 0
18069.578 63.531 0
18069.945 63.531 0
18070.312 63.531 0
18070.680 63.531 0
18071.043 63.531 0
18071.410 63.531 0
18071.777 63.531 0
18072.145 63.531 0
18072.508 63.530 0
18072.875 63.530 0
18073.242 63.530 0
18073.609 63.530 0
18073.973 63.530 0
18074.340 63.530 0
18074.707 63.530 0
18075.074 63.530 0
18075.438 63.530 0
18075.805 63.530 0
18076.172 63.530 0
18076.539 63.530 0
18076.902 63.530 0
18077.270 63.530 0
18077.637 63.530 0
18078.004 63.530 0
18078.367 63.530 0
18078.734 63.530 0
18079.102 63.530 0
18079.469 63.530 0
18079.832 63.530 0
18080.199 63.530 0
18080.566 63.530 0
18080.934 63.530 0
18081.297 63.530 0
18081.664 63.530 0
18082.031 63.530 0
18082.398 63.530 0
18082.762 63.530 0
18083.129 63.530 0
18083.496 63.530 0
18083.863 63.530 0
18084.227 63.530 0
18084.594 63.530 0
18084.961 63.530 0
18085.328 63.530 0
18085.691 63.530 0
18086.059 63.530 0
18086.426 63.530 0
18086.793 63.530 0
18087.156 63.530 0
18087.523 63.530 0
18087.891 63.530 0
18088.258 63.530 0
18088.621 63.530 0
18088.988 63.530 0
18089.355 63.530 0
18089.723 63.530 0
18090.086 63.530 0
18090.453 63.530 0
18090.820 63.530 0
18091.188 63.530 0
18091.551 63.530 0
18091.918 63.530 0
18092.285 63.530 0
18092.652 63.530 0
18093.016 63.530 0
18093.383 63.530 0
18093.750 63.530 0
18094.117 63.530 0
18094.480 63.530 0
18094.848 63.530 0
18095.215 63.530 0
18095.582 63.530 0
18095.945 63.530 0
18096.312 63.530 0
18096.680 63.530 0
18097.047 63.530 0
18097.410 63.530 0
18097.777 63.530 0
18098.145 63.530 0
18098.512 63.530 0
18098.875 63.530 0
18099.242 63.530 0
18099.609 63.530 0
18099.977 63.530 0
18100.340 63.529 0
18100.707 63.529 0
18101.074 63.529 0
18101.441 63.529 0
18101.805 63.529 0
18102.172 63.529 0
18102.539 63.529 0
18102.906 63.529 0
18103.270 63.529 0
18103.637 63.529 0
18104.004 63.529 0
18104.371 63.529 0
18104.734 63.529 0
18105.102 63.529 0
18105.469 63.529 0
18105.836 63.529 0
18106.199 63.529 0
18106.566 63.529 0
18106.934 63.529 0
18107.301 63.529 0
18107.664 63.529 0
18108.031 63.529 0
18108.398 63.529 0
18108.766 63.529 0
18109.129 63.529 0
18109.496 63.529 0
18109.863 63.529 0
18110.230 63.529 0
18110.594 63.529 0
18110.961 63.529 0
18111.328 63.529 0
18111.695 63.529 0
18112.059 63.529 0
18112.426 63.529 0
18112.793 63.529 0
18113.160 63.529 0
18113.523 63.529 0
18113.891 63.529 0
18114.258 63.529 0
18114.625 63.529 0
18114.988 63.529 0
18115.355 63.529 0
18115.723 63.529 0
18116.090 63.529 0
18116.453 63.529 0
18116.820 63.529 0
18117.188 63.529 0
18117.555 63.529 0
18117.918 63.529 0
18118.285 63.529 0
18118.652 63.529 0
18119.020 63.529 0
18119.383 63.529 0
18119.750 63.529 0
18120.117 63.529 0
18120.484 63.529 0
18120.848 63.529 0
18121.215 63.529 0
18121.582 63.529 0
18121.949 63.529 0
18122.312 63.529 0
18122.680 63.529 0
18123.047 63.529 0
18123.414 63.529 0
18123.777 63.529 0
18124.145 63.529 0
18124.512 63.529 0
18124.879 63.529 0
18125.242 63.529 0
18125.609 63.529 0
18125.977 63.529 0
18126.344 63.529 0
18126.707 63.529 0
18127.074 63.529 0
18127.441 63.529 0
18127.809 63.529 0
18128.172 63.529 0
18128.539 63.529 0
18128.906 63.529 0
18129.273 63.529 0
18129.637 63.529 0
18130.004 63.529 0
18130.371 63.528 0
18130.738 63.528 0
18131.102 63.528 0
18131.469 63.528 0
18131.836 63.528 0
18132.203 63.528 0
18132.566 63.528 0
18132.934 63.528 0
18133.301 63.528 0
18133.668 63.528 0
18134.031 63.528 0
18134.398 63.528 0
18134.766 63.528 0
18135.133 63.528 0
18135.496 63.528 0
18135.863 63.528 0
18136.230 63.528 0
18136.598 63.528 0
18136.961 63.528 0
18137.328 63.528 0
18137.695 63.528 0
18138.062 63.528 0
18138.426 63.528 0
18138.793 63.528 0
18139.160 63.528 0
18139.527 63.528 0
18139.891 63.528 0
18140.258 63.528 0
18140.625 63.528 0
18140.992 63.528 0
18141.355 63.528 0
18141.723 63.528 0
18142.090 63.528 0
18142.457 63.528 0
18142.820 63.528 0
18143.188 63.528 0
18143.555 63.528 0
18143.922 63.528 0
18144.285 63.528 0
18144.652 63.528 0
18145.020 63.528 0
18145.387 63.528 0
18145.750 63.528 0
18146.117 63.528 0
18146.484 63.528 0
18146.852 63.528 0
18147.215 63.528 0
18147.582 63.528 0
18147.949 63.528 0
18148.316 63.528 0
18148.680 63.528 0
18149.047 63.528 0
18149.414 63.528 0
18149.781 63.528 0
18150.145 63.528 0
18150.512 63.528 0
18150.879 63.528 0
18151.246 63.528 0
18151.609 63.528 0
18151.977 63.528 0
18152.344 63.528 0
18152.711 63.528 0
18153.074 63.528 0
18153.441 63.528 0
18153.809 63.528 0
18154.176 63.528 0
18154.539 63.528 0
18154.906 63.528 0
18155.273 63.528 0
18155.641 63.528 0
18156.004 63.528 0
18156.371 63.528 0
18156.738 63.528 0
18157.105 63.528 0
18157.469 63.528 0
18157.836 63.528 0
18158.203 63.528 0
18158.570 63.528 0
18158.934 63.528 0
18159.301 63.528 0
18159.668 63.528 0
18160.035 63.528 0
18160.398 63.528 0
18160.766 63.528 0
18161.133 63.528 0
18161.500 63.528 0
18161.863 63.528 0
18162.230 63.528 0
18162.598 63.527 0
18162.965 63.527 0
18163.328 63.527 0
18163.695 63.527 0
18164.062 63.527 0
18164.430 63.527 0
18164.793 63.527 0
18165.160 63.527 0
18165.527 63.527 0
18165.895 63.527 0
18166.258 63.527 0
18166.625 63.527 0
18166.992 63.527 0
18167.359 63.527 0
18167.723 63.527 0
18168.090 63.527 0
18168.457 63.527 0
18168.824 63.527 0
18169.188 63.527 0
18169.555 63.527 0
18169.922 63.527 0
18170.289 63.527 0
18170.652 63.527 0
18171.020 63.527 0
18171.387 63.527 0
18171.754 63.527 0
18172.117 63.527 0
18172.484 63.527 0
18172.852 63.527 0
18173.219 63.527 0
18173.582 63.527 0
18173.949 63.527 0
18174.316 63.527 0
18174.684 63.527 0
18175.047 63.527 0
18175.414 63.527 0
18175.781 63.527 0
18176.148 63.527 0
18176.512 63.527 0
18176.879 63.527 0
18177.246 63.527 0
18177.613 63.527 0
18177.977 63.527 0
18178.344 63.527 0
18178.711 63.527 0
18179.078 63.527 0
18179.441 63.527 0
18179.809 63.527 0
18180.176 63.527 0
18180.543 63.527 0
18180.906 63.527 0
18181.273 63.527 0
18181.641 63.527 0
18182.008 63.527 0
18182.371 63.527 0
18182.738 63.527 0
18183.105 63.527 0
18183.473 63.527 0
18183.836 63.527 0
18184.203 63.527 0
18184.570 63.527 0
18184.938 63.527 0
18185.301 63.527 0
18185.668 63.527 0
18186.035 63.527 0
18186.402 63.527 0
18186.766 63.527 0
18187.133 63.527 0
18187.500 63.527 0
18187.867 63.527 0
18188.230 63.527 0
18188.598 63.527 0
18188.965 63.527 0
18189.332 63.527 0
18189.695 63.527 0
18190.062 63.527 0
18190.430 63.527 0
18190.797 63.527 0
18191.160 63.527 0
18191.527 63.527 0
18191.895 63.527 0
18192.262 63.527 0
18192.625 63.527 0
18192.992 63.527 0
18193.359 63.527 0
18193.727 63.527 0
18194.090 63.527 0
18194.457 63.527 0
18194.824 63.527 0
18195.191 63.527 0
18195.555 63.527 0
18195.922 63.527 0
18196.289 63.527 0
18196.656 63.527 0
18197.020 63.527 0
18197.387 63.526 0
18197.754 63.526 0
18198.121 63.526 0
18198.484 63.526 0
18198.852 63.526 0
18199.219 63.526 0
18199.586 63.526 0
18199.949 63.526 0
18200.316 63.526 0
18200.684 63.526 0
18201.051 63.526 0
18201.414 63.526 0
18201.781 63.526 0
18202.148 63.526 0
18202.516 63.526 0
18202.879 63.526 0
18203.246 63.526 0
18203.613 63.526 0
18203.980 63.526 0
18204.344 63.526 0
18204.711 63.526 0
18205.078 63.526 0
18205.445 63.526 0
18205.809 63.526 0
18206.176 63.526 0
18206.543 63.526 0
18206.910 63.526 0
18207.273 63.526 0
18207.641 63.526 0
18208.008 63.526 0
18208.375 63.526 0
18208.738 63.526 0
18209.105 63.526 0
18209.473 63.526 0
18209.840 63.526 0
18210.203 63.526 0
18210.570 63.526 0
18210.938 63.526 0
18211.305 63.526 0
18211.668 63.526 0
18212.035 63.526 0
18212.402 63.526 0
18212.770 63.526 0
18213.133 63.526 0
18213.500 63.526 0
18213.867 63.526 0
18214.234 63.526 0
18214.598 63.526 0
18214.965 63.526 0
18215.332 63.526 0
18215.699 63.526 0
18216.062 63.526 0
18216.430 63.526 0
18216.797 63.526 0
18217.164 63.526 0
18217.527 63.526 0
18217.895 63.526 0
18218.262 63.526 0
18218.629 63.526 0
18218.992 63.526 0
18219.359 63.526 0
18219.727 63.526 0
18220.094 63.526 0
18220.457 63.526 0
18220.824 63.526 0
18221.191 63.526 0
18221.559 63.526 0
18221.922 63.526 0
18222.289 63.526 0
18222.656 63.526 0
18223.023 63.526 0
18223.387 63.526 0
18223.754 63.526 0
18224.121 63.526 0
18224.488 63.526 0
18224.852 63.526 0
18225.219 63.526 0
18225.586 63.526 0
18225.953 63.526 0
18226.316 63.526 0
18226.684 63.526 0
18227.051 63.526 0
18227.418 63.526 0
18227.781 63.526 0
18228.148 63.526 0
18228.516 63.526 0
18228.883 63.526 0
18229.246 63.526 0
18229.613 63.526 0
18229.980 63.526 0
18230.348 63.526 0
18230.711 63.526 0
18231.078 63.526 0
18231.445 63.526 0
18231.812 63.526 0
18232.176 63.526 0
18232.543 63.526 0
18232.910 63.526 0
18233.277 63.526 0
18233.641 63.526 0
18234.008 63.526 0
18234.375 63.526 0
18234.742 63.526 0
18235.105 63.525 0
18235.473 63.525 0
18235.840 63.525 0
18236.207 63.525 0
18236.570 63.525 0
18236.938 63.525 0
18237.305 63.525 0
18237.672 63.525 0
18238.035 63.525 0
18238.402 63.525 0
18238.770 63.525 0
18239.137 63.525 0
18239.500 63.525 0
18239.867 63.525 0
18240.234 63.525 0
18240.602 63.525 0
18240.965 63.525 0
18241.332 63.525 0
18241.699 63.525 0
18242.066 63.525 0
18242.430 63.525 0
18242.797 63.525 0
18243.164 63.525 0
18243.531 63.525 0
18243.895 63.525 0
18244.262 63.525 0
18244.629 63.525 0
18244.996 63.525 0
18245.359 63.525 0
18245.727 63.525 0
18246.094 63.525 0
18246.461 63.525 0
18246.824 63.525 0
18247.191 63.525 0
18247.559 63.525 0
18247.926 63.525 0
18248.289 63.525 0
18248.656 63.525 0
18249.023 63.525 0
18249.391 63.525 0
18249.754 63.525 0
18250.121 63.525 0
18250.488 63.525 0
18250.855 63.525 0
18251.219 63.525 0
18251.586 63.525 0
18251.953 63.525 0
18252.320 63.525 0
18252.684 63.525 0
18253.051 63.525 0
18253.418 63.525 0
18253.785 63.525 0
18254.148 63.525 0
18254.516 63.525 0
18254.883 63.525 0
18255.250 63.525 0
18255.613 63.525 0
18255.980 63.525 0
18256.348 63.525 0
18256.715 63.525 0
18257.078 63.525 0
18257.445 63.525 0
18257.812 63.525 0
18258.180 63.525 0
18258.543 63.525 0
18258.910 63.525 0
18259.277 63.525 0
18259.645 63.525 0
18260.008 63.525 0
18260.375 63.525 0
18260.742 63.525 0
18261.109 63.525 0
18261.473 63.525 0
18261.840 63.525 0
18262.207 63.525 0
18262.574 63.525 0
18262.938 63.525 0
18263.305 63.525 0
18263.672 63.525 0
18264.039 63.525 0
18264.402 63.525 0
18264.770 63.525 0
18265.137 63.525 0
18265.504 63.525 0
18265.867 63.525 0
18266.234 63.525 0
18266.602 63.525 0
18266.969 63.525 0
18267.332 63.525 0
18267.699 63.525 0
18268.066 63.525 0
18268.434 63.525 0
18268.797 63.525 0
18269.164 63.525 0
18269.531 63.525 0
18269.898 63.525 0
18270.262 63.525 0
18270.629 63.525 0
18270.996 63.525 0
18271.363 63.525 0
18271.727 63.525 0
18272.094 63.525 0
18272.461 63.525 0
18272.828 63.525 0
18273.191 63.525 0
18273.559 63.525 0
18273.926 63.525 0
18274.293 63.525 0
18274.656 63.525 0
18275.023 63.525 0
18275.391 63.525 0
18275.758 63.525 0
18276.121 63.525 0
18276.488 63.525 0
18276.855 63.524 0
18277.223 63.524 0
18277.586 63.524 0
18277.953 63.524 0
18278.320 63.524 0
18278.688 63.524 0
18279.051 63.524 0
18279.418 63.524 0
18279.785 63.524 0
18280.152 63.524 0
18280.516 63.524 0
18280.883 63.524 0
18281.250 63.524 0
18281.617 63.524 0
18281.980 63.524 0
18282.348 63.524 0
18282.715 63.524 0
18283.082 63.524 0
18283.445 63.524 0
18283.812 63.524 0
18284.180 63.524 0
18284.547 63.524 0
18284.910 63.524 0
18285.277 63.524 0
18285.645 63.524 0
18286.012 63.524 0
18286.375 63.524 0
18286.742 63.524 0
18287.109 63.524 0
18287.477 63.524 0
18287.840 63.524 0
18288.207 63.524 0
18288.574 63.524 0
18288.941 63.524 0
18289.305 63.524 0
18289.672 63.524 0
18290.039 63.524 0
18290.406 63.524 0
18290.770 63.524 0
18291.137 63.524 0
18291.504 63.524 0
18291.871 63.524 0
18292.234 63.524 0
18292.602 63.524 0
18292.969 63.524 0
18293.336 63.524 0
18293.699 63.524 0
18294.066 63.524 0
18294.434 63.524 0
18294.801 63.524 0
18295.164 63.524 0
18295.531 63.524 0
18295.898 63.524 0
18296.266 63.524 0
18296.629 63.524 0
18296.996 63.524 0
18297.363 63.524 0
18297.730 63.524 0
18298.094 63.524 0
18298.461 63.524 0
18298.828 63.524 0
18299.195 63.524 0
18299.559 63.524 0
18299.926 63.524 0
18300.293 63.524 0
18300.660 63.524 0
18301.023 63.524 0
18301.391 63.524 0
18301.758 63.524 0
18302.125 63.524 0
18302.488 63.524 0
18302.855 63.524 0
18303.223 63.524 0
18303.590 63.524 0
18303.953 63.524 0
18304.320 63.524 0
18304.688 63.524 0
18305.055 63.524 0
18305.418 63.524 0
18305.785 63.524 0
18306.152 63.524 0
18306.520 63.524 0
18306.883 63.524 0
18307.250 63.524 0
18307.617 63.524 0
18307.984 63.524 0
18308.348 63.524 0
18308.715 63.524 0
18309.082 63.524 0
18309.449 63.524 0
18309.812 63.524 0
18310.180 63.524 0
18310.547 63.524 0
18310.914 63.524 0
18311.277 63.524 0
18311.645 63.524 0
18312.012 63.524 0
18312.379 63.524 0
18312.742 63.524 0
18313.109 63.524 0
18313.477 63.524 0
18313.844 63.524 0
18314.207 63.524 0
18314.574 63.524 0
18314.941 63.524 0
18315.309 63.524 0
18315.672 63.524 0
18316.039 63.524 0
18316.406 63.524 0
18316.773 63.524 0
18317.137 63.524 0
18317.504 63.524 0
18317.871 63.524 0
18318.238 63.524 0
18318.602 63.524 0
18318.969 63.524 0
18319.336 63.524 0
18319.703 63.524 0
18320.066 63.524 0
18320.434 63.524 0
18320.801 63.524 0
18321.168 63.524 0
18321.531 63.524 0
18321.898 63.524 0
18322.266 63.524 0
18322.633 63.524 0
18322.996 63.524 0
18323.363 63.523 0
18323.730 63.523 0
18324.098 63.523 0
18324.461 63.523 0
18324.828 63.523 0
18325.195 63.523 0
18325.562 63.523 0
18325.926 63.523 0
18326.293 63.523 0
18326.660 63.523 0
18327.027 63.523 0
18327.391 63.523 0
18327.758 63.523 0
18328.125 63.523 0
18328.492 63.523 0
18328.855 63.523 0
18329.223 63.523 0
18329.590 63.523 0
18329.957 63.523 0
18330.320 63.523 0
18330.688 63.523 0
18331.055 63.523 0
18331.422 63.523 0
18331.785 63.523 0
18332.152 63.523 0
18332.520 63.523 0
18332.887 63.523 0
18333.250 63.523 0
18333.617 63.523 0
18333.984 63.523 0
18334.352 63.523 0
18334.715 63.523 0
18335.082 63.523 0
18335.449 63.523 0
18335.816 63.523 0
18336.180 63.523 0
18336.547 63.523 0
18336.914 63.523 0
18337.281 63.523 0
18337.645 63.523 0
18338.012 63.523 0
18338.379 63.523 0
18338.746 63.523 0
18339.109 63.523 0
18339.477 63.523 0
18339.844 63.523 0
18340.211 63.523 0
18340.574 63.523 0
18340.941 63.523 0
18341.309 63.523 0
18341.676 63.523 0
18342.039 63.523 0
18342.406 63.523 0
18342.773 63.523 0
18343.141 63.523 0
18343.504 63.523 0
18343.871 63.523 0
18344.238 63.523 0
18344.605 63.523 0
18344.969 63.523 0
18345.336 63.523 0
18345.703 63.523 0
18346.070 63.523 0
18346.434 63.523 0
18346.801 63.523 0
18347.168 63.523 0
18347.535 63.523 0
18347.898 63.523 0
18348.266 63.523 0
18348.633 63.523 0
18349.000 63.523 0
18349.363 63.523 0
18349.730 63.523 0
18350.098 63.523 0
18350.465 63.523 0
18350.828 63.523 0
18351.195 63.523 0
18351.562 63.523 0
18351.930 63.523 0
18352.293 63.523 0
18352.660 63.523 0
18353.027 63.523 0
18353.395 63.523 0
18353.758 63.523 0
18354.125 63.523 0
18354.492 63.523 0
18354.859 63.523 0
18355.223 63.523 0
18355.590 63.523 0
18355.957 63.523 0
18356.324 63.523 0
18356.688 63.523 0
18357.055 63.523 0
18357.422 63.523 0
18357.789 63.523 0
18358.152 63.523 0
18358.520 63.523 0
18358.887 63.523 0
18359.254 63.523 0
18359.617 63.523 0
18359.984 63.523 0
18360.352 63.523 0
18360.719 63.523 0
18361.082 63.523 0
18361.449 63.523 0
18361.816 63.523 0
18362.184 63.523 0
18362.547 63.523 0
18362.914 63.523 0
18363.281 63.523 0
18363.648 63.523 0
18364.012 63.523 0
18364.379 63.523 0
18364.746 63.523 0
18365.113 63.523 0
18365.477 63.523 0
18365.844 63.523 0
18366.211 63.523 0
18366.578 63.523 0
18366.941 63.523 0
18367.309 63.523 0
18367.676 63.523 0
18368.043 63.523 0
18368.406 63.523 0
18368.773 63.523 0
18369.141 63.523 0
18369.508 63.523 0
18369.871 63.523 0
18370.238 63.523 0
18370.605 63.523 0
18370.973 63.523 0
18371.336 63.523 0
18371.703 63.523 0
18372.070 63.523 0
18372.438 63.523 0
18372.801 63.523 0
18373.168 63.523 0
18373.535 63.523 0
18373.902 63.523 0
18374.266 63.523 0
18374.633 63.523 0
18375.000 63.523 0
18375.367 63.523 0
18375.730 63.523 0
18376.098 63.523 0
18376.465 63.522 0
18376.832 63.522 0
18377.195 63.522 0
18377.562 63.522 0
18377.930 63.522 0
18378.297 63.522 0
18378.660 63.522 0
18379.027 63.522 0
18379.395 63.522 0
18379.762 63.522 0
18380.125 63.522 0
18380.492 63.522 0
18380.859 63.522 0
18381.227 63.522 0
18381.590 63.522 0
18381.957 63.522 0
18382.324 63.522 0
18382.691 63.522 0
18383.055 63.522 0
18383.422 63.522 0
18383.789 63.522 0
18384.156 63.522 0
18384.520 63.522 0
18384.887 63.522 0
18385.254 63.522 0
18385.621 63.522 0
18385.984 63.522 0
18386.352 63.522 0
18386.719 63.522 0
18387.086 63.522 0
18387.449 63.522 0
18387.816 63.522 0
18388.184 63.522 0
18388.551 63.522 0
18388.914 63.522 0
18389.281 63.522 0
18389.648 63.522 0
18390.016 63.522 0
18390.379 63.522 0
18390.746 63.522 0
18391.113 63.522 0
18391.480 63.522 0
18391.844 63.522 0
18392.211 63.522 0
18392.578 63.522 0
18392.945 63.522 0
18393.309 63.522 0
18393.676 63.522 0
18394.043 63.522 0
18394.410 63.522 0
18394.773 63.522 0
18395.141 63.522 0
18395.508 63.522 0
18395.875 63.522 0
18396.238 63.522 0
18396.605 63.522 0
18396.973 63.522 0
18397.340 63.522 0
18397.703 63.522 0
18398.070 63.522 0
18398.438 63.522 0
18398.805 63.522 0
18399.168 63.522 0
18399.535 63.522 0
18399.902 63.522 0
18400.270 63.522 0
18400.633 63.522 0
18401.000 63.522 0
18401.367 63.522 0
18401.734 63.522 0
18402.098 63.522 0
18402.465 63.522 0
18402.832 63.522 0
18403.199 63.522 0
18403.562 63.522 0
18403.930 63.522 0
18404.297 63.522 0
18404.664 63.522 0
18405.027 63.522 0
18405.395 63.522 0
18405.762 63.522 0
18406.129 63.522 0
18406.492 63.522 0
18406.859 63.522 0
18407.227 63.522 0
18407.594 63.522 0
18407.957 63.522 0
18408.324 63.522 0
18408.691 63.522 0
18409.059 63.522 0
18409.422 63.522 0
18409.789 63.522 0
18410.156 63.522 0
18410.523 63.522 0
18410.887 63.522 0
18411.254 63.522 0
18411.621 63.522 0
18411.988 63.522 0
18412.352 63.522 0
18412.719 63.522 0
18413.086 63.522 0
18413.453 63.522 0
18413.816 63.522 0
18414.184 63.522 0
18414.551 63.522 0
18414.918 63.522 0
18415.281 63.522 0
18415.648 63.522 0
18416.016 63.522 0
18416.383 63.522 0
18416.746 63.522 0
18417.113 63.522 0
18417.480 63.522 0
18417.848 63.522 0
18418.211 63.522 0
18418.578 63.522 0
18418.945 63.522 0
18419.312 63.522 0
18419.676 63.522 0
18420.043 63.522 0
18420.410 63.522 0
18420.777 63.522 0
18421.141 63.522 0
18421.508 63.522 0
18421.875 63.522 0
18422.242 63.522 0
18422.605 63.522 0
18422.973 63.522 0
18423.340 63.522 0
18423.707 63.522 0
18424.070 63.522 0
18424.438 63.522 0
18424.805 63.522 0
18425.172 63.522 0
18425.535 63.522 0
18425.902 63.522 0
18426.270 63.522 0
18426.637 63.522 0
18427.000 63.522 0
18427.367 63.522 0
18427.734 63.522 0
18428.102 63.522 0
18428.465 63.522 0
18428.832 63.522 0
18429.199 63.522 0
18429.566 63.522 0
18429.930 63.522 0
18430.297 63.522 0
18430.664 63.522 0
18431.031 63.522 0
18431.395 63.522 0
18431.762 63.522 0
18432.129 63.522 0
18432.496 63.522 0
18432.859 63.522 0
18433.227 63.522 0
18433.594 63.522 0
18433.961 63.522 0
18434.324 63.522 0
18434.691 63.522 0
18435.059 63.522 0
18435.426 63.522 0
18435.789 63.522 0
18436.156 63.522 0
18436.523 63.522 0
18436.891 63.522 0
18437.254 63.522 0
18437.621 63.522 0
18437.988 63.522 0
18438.355 63.521 0
18438.719 63.521 0
18439.086 63.521 0
18439.453 63.521 0
18439.820 63.521 0
18440.184 63.521 0
18440.551 63.521 0
18440.918 63.521 0
18441.285 63.521 0
18441.648 63.521 0
18442.016 63.521 0
18442.383 63.521 0
18442.750 63.521 0
18443.113 63.521 0
18443.480 63.521 0
18443.848 63.521 0
18444.215 63.521 0
18444.578 63.521 0
18444.945 63.521 0
18445.312 63.521 0
18445.680 63.521 0
18446.043 63.521 0
18446.410 63.521 0
18446.777 63.521 0
18447.145 63.521 0
18447.508 63.521 0
18447.875 63.521 0
18448.242 63.521 0
18448.609 63.521 0
18448.973 63.521 0
18449.340 63.521 0
18449.707 63.521 0
18450.074 63.521 0
18450.438 63.521 0
18450.805 63.521 0
18451.172 63.521 0
18451.539 63.521 0
18451.902 63.521 0
18452.270 63.521 0
18452.637 63.521 0
18453.004 63.521 0
18453.367 63.521 0
18453.734 63.521 0
18454.102 63.521 0
18454.469 63.521 0
18454.832 63.521 0
18455.199 63.521 0
18455.566 63.521 0
18455.934 63.521 0
18456.297 63.521 0
18456.664 63.521 0
18457.031 63.521 0
18457.398 63.521 0
18457.762 63.521 0
18458.129 63.521 0
18458.496 63.521 0
18458.863 63.521 0
18459.227 63.521 0
18459.594 63.521 0
18459.961 63.521 0
18460.328 63.521 0
18460.691 63.521 0
18461.059 63.521 0
18461.426 63.521 0
18461.793 63.521 0
18462.156 63.521 0
18462.523 63.521 0
18462.891 63.521 0
18463.258 63.521 0
18463.621 63.521 0
18463.988 63.521 0
18464.355 63.521 0
18464.723 63.521 0
18465.086 63.521 0
18465.453 63.521 0
18465.820 63.521 0
18466.188 63.521 0
18466.551 63.521 0
18466.918 63.521 0
18467.285 63.521 0
18467.652 63.521 0
18468.016 63.521 0
18468.383 63.521 0
18468.750 63.521 0
18469.117 63.521 0
18469.480 63.521 0
18469.848 63.521 0
18470.215 63.521 0
18470.582 63.521 0
18470.945 63.521 0
18471.312 63.521 0
18471.680 63.521 0
18472.047 63.521 0
18472.410 63.521 0
18472.777 63.521 0
18473.145 63.521 0
18473.512 63.521 0
18473.875 63.521 0
18474.242 63.521 0
18474.609 63.521 0
18474.977 63.521 0
18475.340 63.521 0
18475.707 63.521 0
18476.074 63.521 0
18476.441 63.521 0
18476.805 63.521 0
18477.172 63.521 0
18477.539 63.521 0
18477.906 63.521 0
18478.270 63.521 0
18478.637 63.521 0
18479.004 63.521 0
18479.371 63.521 0
18479.734 63.521 0
18480.102 63.521 0
18480.469 63.521 0
18480.836 63.521 0
18481.199 63.521 0
18481.566 63.521 0
18481.934 63.521 0
18482.301 63.521 0
18482.664 63.521 0
18483.031 63.521 0
18483.398 63.521 0
18483.766 63.521 0
18484.129 63.521 0
18484.496 63.521 0
18484.863 63.521 0
18485.230 63.521 0
18485.594 63.521 0
18485.961 63.521 0
18486.328 63.521 0
18486.695 63.521 0
18487.059 63.521 0
18487.426 63.521 0
18487.793 63.521 0
18488.160 63.521 0
18488.523 63.521 0
18488.891 63.521 0
18489.258 63.521 0
18489.625 63.521 0
18489.988 63.521 0
18490.355 63.521 0
18490.723 63.521 0
18491.090 63.521 0
18491.453 63.521 0
18491.820 63.521 0
18492.188 63.521 0
18492.555 63.521 0
18492.918 63.521 0
18493.285 63.521 0
18493.652 63.521 0
18494.020 63.521 0
18494.383 63.521 0
18494.750 63.521 0
18495.117 63.521 0
18495.484 63.521 0
18495.848 63.521 0
18496.215 63.521 0
18496.582 63.521 0
18496.949 63.521 0
18497.312 63.521 0
18497.680 63.521 0
18498.047 63.521 0
18498.414 63.521 0
18498.777 63.521 0
18499.145 63.521 0
18499.512 63.521 0
18499.879 63.521 0
18500.242 63.521 0
18500.609 63.521 0
18500.977 63.521 0
18501.344 63.521 0
18501.707 63.521 0
